Neighborhood,Type,Status,Min_Sale_Price,Max_Sale_Price,Min_Rent_Price,Max_Rent_Price,Semester,Year,Avg_Sale_Price,Avg_Rent_Price
RIPAMONTI,Abitazioni civili,SCADENTE,1500,1700,5.0,6.0,2,2012,1600.0,5.5
RONCHETTO,Abitazioni civili,OTTIMO,2400,2600,7.2,8.7,2,2012,2500.0,7.949999999999999
CHIARAVALLE,Abitazioni civili,OTTIMO,2400,2600,7.2,8.7,2,2012,2500.0,7.949999999999999
RIPAMONTI,Abitazioni civili,OTTIMO,2400,2600,7.2,8.7,2,2012,2500.0,7.949999999999999
RONCHETTO,Abitazioni di tipo economico,SCADENTE,1200,1350,4.0,4.5,2,2012,1275.0,4.25
CHIARAVALLE,Abitazioni di tipo economico,SCADENTE,1200,1350,4.0,4.5,2,2012,1275.0,4.25
RIPAMONTI,Abitazioni di tipo economico,SCADENTE,1200,1350,4.0,4.5,2,2012,1275.0,4.25
RONCHETTO,Abitazioni di tipo economico,OTTIMO,1950,2150,5.5,6.5,2,2012,2050.0,6.0
CHIARAVALLE,Abitazioni di tipo economico,OTTIMO,1950,2150,5.5,6.5,2,2012,2050.0,6.0
RIPAMONTI,Abitazioni di tipo economico,OTTIMO,1950,2150,5.5,6.5,2,2012,2050.0,6.0
RONCHETTO,Abitazioni di tipo economico,NORMALE,1550,1950,5.0,6.0,2,2012,1750.0,5.5
CHIARAVALLE,Abitazioni di tipo economico,NORMALE,1550,1950,5.0,6.0,2,2012,1750.0,5.5
RIPAMONTI,Abitazioni di tipo economico,NORMALE,1550,1950,5.0,6.0,2,2012,1750.0,5.5
RONCHETTO,Box,NORMALE,1300,1800,6.0,8.5,2,2012,1550.0,7.25
CHIARAVALLE,Box,NORMALE,1300,1800,6.0,8.5,2,2012,1550.0,7.25
RIPAMONTI,Box,NORMALE,1300,1800,6.0,8.5,2,2012,1550.0,7.25
RONCHETTO,Ville e Villini,SCADENTE,1500,1700,4.3,5.0,2,2012,1600.0,4.65
CHIARAVALLE,Ville e Villini,SCADENTE,1500,1700,4.3,5.0,2,2012,1600.0,4.65
RIPAMONTI,Ville e Villini,SCADENTE,1500,1700,4.3,5.0,2,2012,1600.0,4.65
RONCHETTO,Ville e Villini,NORMALE,1900,2350,5.5,6.5,2,2012,2125.0,6.0
CHIARAVALLE,Ville e Villini,NORMALE,1900,2350,5.5,6.5,2,2012,2125.0,6.0
RIPAMONTI,Ville e Villini,NORMALE,1900,2350,5.5,6.5,2,2012,2125.0,6.0
RONCHETTO,Ville e Villini,OTTIMO,2350,2550,6.5,7.5,2,2012,2450.0,7.0
CHIARAVALLE,Ville e Villini,OTTIMO,2350,2550,6.5,7.5,2,2012,2450.0,7.0
RIPAMONTI,Ville e Villini,OTTIMO,2350,2550,6.5,7.5,2,2012,2450.0,7.0
RONCHETTO,Magazzini,NORMALE,500,650,3.0,4.0,2,2012,575.0,3.5
CHIARAVALLE,Magazzini,NORMALE,500,650,3.0,4.0,2,2012,575.0,3.5
RIPAMONTI,Magazzini,NORMALE,500,650,3.0,4.0,2,2012,575.0,3.5
RONCHETTO,Negozi,NORMALE,1300,1700,5.0,7.3,2,2012,1500.0,6.15
CHIARAVALLE,Negozi,NORMALE,1300,1700,5.0,7.3,2,2012,1500.0,6.15
RIPAMONTI,Negozi,NORMALE,1300,1700,5.0,7.3,2,2012,1500.0,6.15
RONCHETTO,Uffici,OTTIMO,1600,1950,7.5,8.2,2,2012,1775.0,7.85
CHIARAVALLE,Uffici,OTTIMO,1600,1950,7.5,8.2,2,2012,1775.0,7.85
RIPAMONTI,Uffici,OTTIMO,1600,1950,7.5,8.2,2,2012,1775.0,7.85
RONCHETTO,Uffici strutturati,OTTIMO,1850,2350,9.7,12.7,2,2012,2100.0,11.2
CHIARAVALLE,Uffici strutturati,OTTIMO,1850,2350,9.7,12.7,2,2012,2100.0,11.2
RIPAMONTI,Uffici strutturati,OTTIMO,1850,2350,9.7,12.7,2,2012,2100.0,11.2
RONCHETTO,Capannoni industriali,OTTIMO,800,900,5.0,5.6,2,2012,850.0,5.3
CHIARAVALLE,Capannoni industriali,OTTIMO,800,900,5.0,5.6,2,2012,850.0,5.3
RIPAMONTI,Capannoni industriali,OTTIMO,800,900,5.0,5.6,2,2012,850.0,5.3
RONCHETTO,Capannoni tipici,OTTIMO,800,950,4.6,5.4,2,2012,875.0,5.0
CHIARAVALLE,Capannoni tipici,OTTIMO,800,950,4.6,5.4,2,2012,875.0,5.0
RIPAMONTI,Capannoni tipici,OTTIMO,800,950,4.6,5.4,2,2012,875.0,5.0
RONCHETTO,Laboratori,NORMALE,700,900,4.3,6.0,2,2012,800.0,5.15
CHIARAVALLE,Laboratori,NORMALE,700,900,4.3,6.0,2,2012,800.0,5.15
RIPAMONTI,Laboratori,NORMALE,700,900,4.3,6.0,2,2012,800.0,5.15
MONTEGANI,Abitazioni civili,SCADENTE,1500,2000,5.5,7.0,1,2012,1750.0,6.25
CERMENTATE,Abitazioni civili,SCADENTE,1500,2000,5.5,7.0,1,2012,1750.0,6.25
VIGENTINO,Abitazioni civili,SCADENTE,1500,2000,5.5,7.0,1,2012,1750.0,6.25
MONTEGANI,Abitazioni civili,OTTIMO,2650,3700,9.5,13.0,1,2012,3175.0,11.25
CERMENTATE,Abitazioni civili,OTTIMO,2650,3700,9.5,13.0,1,2012,3175.0,11.25
VIGENTINO,Abitazioni civili,OTTIMO,2650,3700,9.5,13.0,1,2012,3175.0,11.25
MONTEGANI,Abitazioni civili,NORMALE,1950,2500,7.0,9.0,1,2012,2225.0,8.0
CERMENTATE,Abitazioni civili,NORMALE,1950,2500,7.0,9.0,1,2012,2225.0,8.0
VIGENTINO,Abitazioni civili,NORMALE,1950,2500,7.0,9.0,1,2012,2225.0,8.0
MONTEGANI,Abitazioni di tipo economico,OTTIMO,2150,2800,7.5,9.5,1,2012,2475.0,8.5
CERMENTATE,Abitazioni di tipo economico,OTTIMO,2150,2800,7.5,9.5,1,2012,2475.0,8.5
VIGENTINO,Abitazioni di tipo economico,OTTIMO,2150,2800,7.5,9.5,1,2012,2475.0,8.5
MONTEGANI,Abitazioni di tipo economico,NORMALE,1600,2100,6.0,7.5,1,2012,1850.0,6.75
CERMENTATE,Abitazioni di tipo economico,NORMALE,1600,2100,6.0,7.5,1,2012,1850.0,6.75
VIGENTINO,Abitazioni di tipo economico,NORMALE,1600,2100,6.0,7.5,1,2012,1850.0,6.75
MONTEGANI,Abitazioni di tipo economico,SCADENTE,1400,1600,5.0,6.0,1,2012,1500.0,5.5
CERMENTATE,Abitazioni di tipo economico,SCADENTE,1400,1600,5.0,6.0,1,2012,1500.0,5.5
VIGENTINO,Abitazioni di tipo economico,SCADENTE,1400,1600,5.0,6.0,1,2012,1500.0,5.5
MONTEGANI,Box,NORMALE,1400,2000,6.8,9.8,1,2012,1700.0,8.3
CERMENTATE,Box,NORMALE,1400,2000,6.8,9.8,1,2012,1700.0,8.3
VIGENTINO,Box,NORMALE,1400,2000,6.8,9.8,1,2012,1700.0,8.3
MONTEGANI,Magazzini,NORMALE,450,650,2.5,3.8,1,2012,550.0,3.15
CERMENTATE,Magazzini,NORMALE,450,650,2.5,3.8,1,2012,550.0,3.15
VIGENTINO,Magazzini,NORMALE,450,650,2.5,3.8,1,2012,550.0,3.15
MONTEGANI,Negozi,NORMALE,1600,2100,7.0,10.5,1,2012,1850.0,8.75
CERMENTATE,Negozi,NORMALE,1600,2100,7.0,10.5,1,2012,1850.0,8.75
VIGENTINO,Negozi,NORMALE,1600,2100,7.0,10.5,1,2012,1850.0,8.75
MONTEGANI,Uffici,OTTIMO,1750,2250,8.2,10.4,1,2012,2000.0,9.3
CERMENTATE,Uffici,OTTIMO,1750,2250,8.2,10.4,1,2012,2000.0,9.3
VIGENTINO,Uffici,OTTIMO,1750,2250,8.2,10.4,1,2012,2000.0,9.3
MONTEGANI,Uffici strutturati,OTTIMO,2000,2550,10.2,13.9,1,2012,2275.0,12.05
CERMENTATE,Uffici strutturati,OTTIMO,2000,2550,10.2,13.9,1,2012,2275.0,12.05
VIGENTINO,Uffici strutturati,OTTIMO,2000,2550,10.2,13.9,1,2012,2275.0,12.05
MONTEGANI,Capannoni industriali,OTTIMO,850,1100,5.0,6.5,1,2012,975.0,5.75
CERMENTATE,Capannoni industriali,OTTIMO,850,1100,5.0,6.5,1,2012,975.0,5.75
VIGENTINO,Capannoni industriali,OTTIMO,850,1100,5.0,6.5,1,2012,975.0,5.75
MONTEGANI,Capannoni tipici,OTTIMO,950,1100,5.0,6.5,1,2012,1025.0,5.75
CERMENTATE,Capannoni tipici,OTTIMO,950,1100,5.0,6.5,1,2012,1025.0,5.75
VIGENTINO,Capannoni tipici,OTTIMO,950,1100,5.0,6.5,1,2012,1025.0,5.75
MONTEGANI,Laboratori,NORMALE,800,1200,4.8,7.2,1,2012,1000.0,6.0
CERMENTATE,Laboratori,NORMALE,800,1200,4.8,7.2,1,2012,1000.0,6.0
VIGENTINO,Laboratori,NORMALE,800,1200,4.8,7.2,1,2012,1000.0,6.0
MONTEGANI,Abitazioni civili,SCADENTE,1450,1950,5.5,7.0,2,2012,1700.0,6.25
CERMENTATE,Abitazioni civili,SCADENTE,1450,1950,5.5,7.0,2,2012,1700.0,6.25
VIGENTINO,Abitazioni civili,SCADENTE,1450,1950,5.5,7.0,2,2012,1700.0,6.25
MONTEGANI,Abitazioni civili,OTTIMO,2600,3700,9.7,13.2,2,2012,3150.0,11.45
CERMENTATE,Abitazioni civili,OTTIMO,2600,3700,9.7,13.2,2,2012,3150.0,11.45
VIGENTINO,Abitazioni civili,OTTIMO,2600,3700,9.7,13.2,2,2012,3150.0,11.45
MONTEGANI,Abitazioni civili,NORMALE,2000,2500,7.2,9.2,2,2012,2250.0,8.2
CERMENTATE,Abitazioni civili,NORMALE,2000,2500,7.2,9.2,2,2012,2250.0,8.2
VIGENTINO,Abitazioni civili,NORMALE,2000,2500,7.2,9.2,2,2012,2250.0,8.2
MONTEGANI,Abitazioni di tipo economico,OTTIMO,2100,2750,7.5,9.5,2,2012,2425.0,8.5
CERMENTATE,Abitazioni di tipo economico,OTTIMO,2100,2750,7.5,9.5,2,2012,2425.0,8.5
VIGENTINO,Abitazioni di tipo economico,OTTIMO,2100,2750,7.5,9.5,2,2012,2425.0,8.5
MONTEGANI,Abitazioni di tipo economico,NORMALE,1650,2100,6.0,7.5,2,2012,1875.0,6.75
CERMENTATE,Abitazioni di tipo economico,NORMALE,1650,2100,6.0,7.5,2,2012,1875.0,6.75
VIGENTINO,Abitazioni di tipo economico,NORMALE,1650,2100,6.0,7.5,2,2012,1875.0,6.75
MONTEGANI,Abitazioni di tipo economico,SCADENTE,1350,1550,5.0,6.0,2,2012,1450.0,5.5
CERMENTATE,Abitazioni di tipo economico,SCADENTE,1350,1550,5.0,6.0,2,2012,1450.0,5.5
VIGENTINO,Abitazioni di tipo economico,SCADENTE,1350,1550,5.0,6.0,2,2012,1450.0,5.5
MONTEGANI,Box,NORMALE,1400,2000,6.8,9.8,2,2012,1700.0,8.3
CERMENTATE,Box,NORMALE,1400,2000,6.8,9.8,2,2012,1700.0,8.3
VIGENTINO,Box,NORMALE,1400,2000,6.8,9.8,2,2012,1700.0,8.3
MONTEGANI,Magazzini,NORMALE,450,650,2.5,3.8,2,2012,550.0,3.15
CERMENTATE,Magazzini,NORMALE,450,650,2.5,3.8,2,2012,550.0,3.15
VIGENTINO,Magazzini,NORMALE,450,650,2.5,3.8,2,2012,550.0,3.15
MONTEGANI,Negozi,NORMALE,1600,2050,7.0,10.5,2,2012,1825.0,8.75
CERMENTATE,Negozi,NORMALE,1600,2050,7.0,10.5,2,2012,1825.0,8.75
VIGENTINO,Negozi,NORMALE,1600,2050,7.0,10.5,2,2012,1825.0,8.75
MONTEGANI,Uffici,OTTIMO,1700,2200,8.2,10.4,2,2012,1950.0,9.3
CERMENTATE,Uffici,OTTIMO,1700,2200,8.2,10.4,2,2012,1950.0,9.3
VIGENTINO,Uffici,OTTIMO,1700,2200,8.2,10.4,2,2012,1950.0,9.3
MONTEGANI,Uffici strutturati,OTTIMO,2000,2500,10.2,13.9,2,2012,2250.0,12.05
CERMENTATE,Uffici strutturati,OTTIMO,2000,2500,10.2,13.9,2,2012,2250.0,12.05
VIGENTINO,Uffici strutturati,OTTIMO,2000,2500,10.2,13.9,2,2012,2250.0,12.05
MONTEGANI,Capannoni industriali,OTTIMO,850,1100,5.0,6.5,2,2012,975.0,5.75
CERMENTATE,Capannoni industriali,OTTIMO,850,1100,5.0,6.5,2,2012,975.0,5.75
VIGENTINO,Capannoni industriali,OTTIMO,850,1100,5.0,6.5,2,2012,975.0,5.75
MONTEGANI,Capannoni tipici,OTTIMO,900,1200,5.0,6.5,2,2012,1050.0,5.75
CERMENTATE,Capannoni tipici,OTTIMO,900,1200,5.0,6.5,2,2012,1050.0,5.75
VIGENTINO,Capannoni tipici,OTTIMO,900,1200,5.0,6.5,2,2012,1050.0,5.75
MONTEGANI,Laboratori,NORMALE,800,1200,4.8,7.2,2,2012,1000.0,6.0
CERMENTATE,Laboratori,NORMALE,800,1200,4.8,7.2,2,2012,1000.0,6.0
VIGENTINO,Laboratori,NORMALE,800,1200,4.8,7.2,2,2012,1000.0,6.0
BARONA,Abitazioni civili,SCADENTE,1700,2100,6.5,8.5,1,2012,1900.0,7.5
FAMAGOSTA,Abitazioni civili,SCADENTE,1700,2100,6.5,8.5,1,2012,1900.0,7.5
FAENZA,Abitazioni civili,SCADENTE,1700,2100,6.5,8.5,1,2012,1900.0,7.5
BARONA,Abitazioni civili,OTTIMO,2750,3700,10.5,14.5,1,2012,3225.0,12.5
FAMAGOSTA,Abitazioni civili,OTTIMO,2750,3700,10.5,14.5,1,2012,3225.0,12.5
FAENZA,Abitazioni civili,OTTIMO,2750,3700,10.5,14.5,1,2012,3225.0,12.5
BARONA,Abitazioni civili,NORMALE,2150,2700,8.5,10.5,1,2012,2425.0,9.5
FAMAGOSTA,Abitazioni civili,NORMALE,2150,2700,8.5,10.5,1,2012,2425.0,9.5
FAENZA,Abitazioni civili,NORMALE,2150,2700,8.5,10.5,1,2012,2425.0,9.5
BARONA,Abitazioni di tipo economico,OTTIMO,2300,2600,6.0,9.0,1,2012,2450.0,7.5
FAMAGOSTA,Abitazioni di tipo economico,OTTIMO,2300,2600,6.0,9.0,1,2012,2450.0,7.5
FAENZA,Abitazioni di tipo economico,OTTIMO,2300,2600,6.0,9.0,1,2012,2450.0,7.5
BARONA,Abitazioni di tipo economico,NORMALE,1700,2300,5.5,8.0,1,2012,2000.0,6.75
FAMAGOSTA,Abitazioni di tipo economico,NORMALE,1700,2300,5.5,8.0,1,2012,2000.0,6.75
FAENZA,Abitazioni di tipo economico,NORMALE,1700,2300,5.5,8.0,1,2012,2000.0,6.75
BARONA,Abitazioni di tipo economico,SCADENTE,1500,1700,5.0,6.0,1,2012,1600.0,5.5
FAMAGOSTA,Abitazioni di tipo economico,SCADENTE,1500,1700,5.0,6.0,1,2012,1600.0,5.5
FAENZA,Abitazioni di tipo economico,SCADENTE,1500,1700,5.0,6.0,1,2012,1600.0,5.5
BARONA,Box,NORMALE,1600,2300,7.5,11.0,1,2012,1950.0,9.25
FAMAGOSTA,Box,NORMALE,1600,2300,7.5,11.0,1,2012,1950.0,9.25
FAENZA,Box,NORMALE,1600,2300,7.5,11.0,1,2012,1950.0,9.25
BARONA,Magazzini,NORMALE,450,600,2.5,3.7,1,2012,525.0,3.1
FAMAGOSTA,Magazzini,NORMALE,450,600,2.5,3.7,1,2012,525.0,3.1
FAENZA,Magazzini,NORMALE,450,600,2.5,3.7,1,2012,525.0,3.1
BARONA,Negozi,NORMALE,1600,2300,8.5,12.0,1,2012,1950.0,10.25
FAMAGOSTA,Negozi,NORMALE,1600,2300,8.5,12.0,1,2012,1950.0,10.25
FAENZA,Negozi,NORMALE,1600,2300,8.5,12.0,1,2012,1950.0,10.25
BARONA,Uffici,OTTIMO,1800,2300,8.0,9.5,1,2012,2050.0,8.75
FAMAGOSTA,Uffici,OTTIMO,1800,2300,8.0,9.5,1,2012,2050.0,8.75
FAENZA,Uffici,OTTIMO,1800,2300,8.0,9.5,1,2012,2050.0,8.75
BARONA,Uffici strutturati,OTTIMO,2000,2550,10.6,13.2,1,2012,2275.0,11.899999999999999
FAMAGOSTA,Uffici strutturati,OTTIMO,2000,2550,10.6,13.2,1,2012,2275.0,11.899999999999999
FAENZA,Uffici strutturati,OTTIMO,2000,2550,10.6,13.2,1,2012,2275.0,11.899999999999999
BARONA,Capannoni industriali,OTTIMO,850,1100,4.6,6.2,1,2012,975.0,5.4
FAMAGOSTA,Capannoni industriali,OTTIMO,850,1100,4.6,6.2,1,2012,975.0,5.4
FAENZA,Capannoni industriali,OTTIMO,850,1100,4.6,6.2,1,2012,975.0,5.4
BARONA,Capannoni tipici,OTTIMO,900,1150,4.8,6.2,1,2012,1025.0,5.5
FAMAGOSTA,Capannoni tipici,OTTIMO,900,1150,4.8,6.2,1,2012,1025.0,5.5
FAENZA,Capannoni tipici,OTTIMO,900,1150,4.8,6.2,1,2012,1025.0,5.5
BARONA,Laboratori,NORMALE,750,1000,4.2,6.0,1,2012,875.0,5.1
FAMAGOSTA,Laboratori,NORMALE,750,1000,4.2,6.0,1,2012,875.0,5.1
FAENZA,Laboratori,NORMALE,750,1000,4.2,6.0,1,2012,875.0,5.1
BARONA,Abitazioni civili,SCADENTE,1700,2100,6.5,8.5,2,2012,1900.0,7.5
FAMAGOSTA,Abitazioni civili,SCADENTE,1700,2100,6.5,8.5,2,2012,1900.0,7.5
FAENZA,Abitazioni civili,SCADENTE,1700,2100,6.5,8.5,2,2012,1900.0,7.5
BARONA,Abitazioni civili,OTTIMO,2700,3700,10.7,14.5,2,2012,3200.0,12.6
FAMAGOSTA,Abitazioni civili,OTTIMO,2700,3700,10.7,14.5,2,2012,3200.0,12.6
FAENZA,Abitazioni civili,OTTIMO,2700,3700,10.7,14.5,2,2012,3200.0,12.6
BARONA,Abitazioni civili,NORMALE,2100,2700,8.7,10.7,2,2012,2400.0,9.7
FAMAGOSTA,Abitazioni civili,NORMALE,2100,2700,8.7,10.7,2,2012,2400.0,9.7
FAENZA,Abitazioni civili,NORMALE,2100,2700,8.7,10.7,2,2012,2400.0,9.7
BARONA,Abitazioni di tipo economico,OTTIMO,2250,2550,6.0,9.0,2,2012,2400.0,7.5
FAMAGOSTA,Abitazioni di tipo economico,OTTIMO,2250,2550,6.0,9.0,2,2012,2400.0,7.5
FAENZA,Abitazioni di tipo economico,OTTIMO,2250,2550,6.0,9.0,2,2012,2400.0,7.5
BARONA,Abitazioni di tipo economico,NORMALE,1650,2300,5.5,8.0,2,2012,1975.0,6.75
FAMAGOSTA,Abitazioni di tipo economico,NORMALE,1650,2300,5.5,8.0,2,2012,1975.0,6.75
FAENZA,Abitazioni di tipo economico,NORMALE,1650,2300,5.5,8.0,2,2012,1975.0,6.75
BARONA,Abitazioni di tipo economico,SCADENTE,1500,1650,5.0,6.0,2,2012,1575.0,5.5
FAMAGOSTA,Abitazioni di tipo economico,SCADENTE,1500,1650,5.0,6.0,2,2012,1575.0,5.5
FAENZA,Abitazioni di tipo economico,SCADENTE,1500,1650,5.0,6.0,2,2012,1575.0,5.5
BARONA,Box,NORMALE,1600,2250,7.5,11.0,2,2012,1925.0,9.25
FAMAGOSTA,Box,NORMALE,1600,2250,7.5,11.0,2,2012,1925.0,9.25
FAENZA,Box,NORMALE,1600,2250,7.5,11.0,2,2012,1925.0,9.25
BARONA,Magazzini,NORMALE,450,600,2.5,3.7,2,2012,525.0,3.1
FAMAGOSTA,Magazzini,NORMALE,450,600,2.5,3.7,2,2012,525.0,3.1
FAENZA,Magazzini,NORMALE,450,600,2.5,3.7,2,2012,525.0,3.1
BARONA,Negozi,NORMALE,1600,2300,8.5,12.0,2,2012,1950.0,10.25
FAMAGOSTA,Negozi,NORMALE,1600,2300,8.5,12.0,2,2012,1950.0,10.25
FAENZA,Negozi,NORMALE,1600,2300,8.5,12.0,2,2012,1950.0,10.25
BARONA,Uffici,OTTIMO,1800,2300,8.0,9.5,2,2012,2050.0,8.75
FAMAGOSTA,Uffici,OTTIMO,1800,2300,8.0,9.5,2,2012,2050.0,8.75
FAENZA,Uffici,OTTIMO,1800,2300,8.0,9.5,2,2012,2050.0,8.75
BARONA,Uffici strutturati,OTTIMO,2000,2550,10.6,13.2,2,2012,2275.0,11.899999999999999
FAMAGOSTA,Uffici strutturati,OTTIMO,2000,2550,10.6,13.2,2,2012,2275.0,11.899999999999999
FAENZA,Uffici strutturati,OTTIMO,2000,2550,10.6,13.2,2,2012,2275.0,11.899999999999999
BARONA,Capannoni industriali,OTTIMO,850,1100,4.6,6.2,2,2012,975.0,5.4
FAMAGOSTA,Capannoni industriali,OTTIMO,850,1100,4.6,6.2,2,2012,975.0,5.4
FAENZA,Capannoni industriali,OTTIMO,850,1100,4.6,6.2,2,2012,975.0,5.4
BARONA,Capannoni tipici,OTTIMO,900,1100,4.8,6.2,2,2012,1000.0,5.5
FAMAGOSTA,Capannoni tipici,OTTIMO,900,1100,4.8,6.2,2,2012,1000.0,5.5
FAENZA,Capannoni tipici,OTTIMO,900,1100,4.8,6.2,2,2012,1000.0,5.5
BARONA,Laboratori,NORMALE,750,1000,4.2,6.0,2,2012,875.0,5.1
FAMAGOSTA,Laboratori,NORMALE,750,1000,4.2,6.0,2,2012,875.0,5.1
FAENZA,Laboratori,NORMALE,750,1000,4.2,6.0,2,2012,875.0,5.1
SAN CRISTOFORO,Abitazioni civili,SCADENTE,1600,1900,5.0,6.0,1,2012,1750.0,5.5
RONCHETTO,Abitazioni civili,SCADENTE,1600,1900,5.0,6.0,1,2012,1750.0,5.5
LUDOVICO IL MORO,Abitazioni civili,SCADENTE,1600,1900,5.0,6.0,1,2012,1750.0,5.5
SAN CRISTOFORO,Abitazioni civili,OTTIMO,2600,3600,8.5,12.0,1,2012,3100.0,10.25
RONCHETTO,Abitazioni civili,OTTIMO,2600,3600,8.5,12.0,1,2012,3100.0,10.25
LUDOVICO IL MORO,Abitazioni civili,OTTIMO,2600,3600,8.5,12.0,1,2012,3100.0,10.25
SAN CRISTOFORO,Abitazioni civili,NORMALE,2000,2600,6.0,8.0,1,2012,2300.0,7.0
RONCHETTO,Abitazioni civili,NORMALE,2000,2600,6.0,8.0,1,2012,2300.0,7.0
LUDOVICO IL MORO,Abitazioni civili,NORMALE,2000,2600,6.0,8.0,1,2012,2300.0,7.0
SAN CRISTOFORO,Abitazioni di tipo economico,OTTIMO,2100,2600,8.0,10.0,1,2012,2350.0,9.0
RONCHETTO,Abitazioni di tipo economico,OTTIMO,2100,2600,8.0,10.0,1,2012,2350.0,9.0
LUDOVICO IL MORO,Abitazioni di tipo economico,OTTIMO,2100,2600,8.0,10.0,1,2012,2350.0,9.0
SAN CRISTOFORO,Abitazioni di tipo economico,NORMALE,1600,2100,6.5,8.0,1,2012,1850.0,7.25
RONCHETTO,Abitazioni di tipo economico,NORMALE,1600,2100,6.5,8.0,1,2012,1850.0,7.25
LUDOVICO IL MORO,Abitazioni di tipo economico,NORMALE,1600,2100,6.5,8.0,1,2012,1850.0,7.25
SAN CRISTOFORO,Abitazioni di tipo economico,SCADENTE,1400,1600,5.5,6.0,1,2012,1500.0,5.75
RONCHETTO,Abitazioni di tipo economico,SCADENTE,1400,1600,5.5,6.0,1,2012,1500.0,5.75
LUDOVICO IL MORO,Abitazioni di tipo economico,SCADENTE,1400,1600,5.5,6.0,1,2012,1500.0,5.75
SAN CRISTOFORO,Box,NORMALE,1400,2100,6.5,10.0,1,2012,1750.0,8.25
RONCHETTO,Box,NORMALE,1400,2100,6.5,10.0,1,2012,1750.0,8.25
LUDOVICO IL MORO,Box,NORMALE,1400,2100,6.5,10.0,1,2012,1750.0,8.25
SAN CRISTOFORO,Magazzini,NORMALE,450,650,2.5,3.8,1,2012,550.0,3.15
RONCHETTO,Magazzini,NORMALE,450,650,2.5,3.8,1,2012,550.0,3.15
LUDOVICO IL MORO,Magazzini,NORMALE,450,650,2.5,3.8,1,2012,550.0,3.15
SAN CRISTOFORO,Negozi,NORMALE,1700,2450,8.0,11.7,1,2012,2075.0,9.85
RONCHETTO,Negozi,NORMALE,1700,2450,8.0,11.7,1,2012,2075.0,9.85
LUDOVICO IL MORO,Negozi,NORMALE,1700,2450,8.0,11.7,1,2012,2075.0,9.85
SAN CRISTOFORO,Uffici,OTTIMO,1750,2350,7.0,9.1,1,2012,2050.0,8.05
RONCHETTO,Uffici,OTTIMO,1750,2350,7.0,9.1,1,2012,2050.0,8.05
LUDOVICO IL MORO,Uffici,OTTIMO,1750,2350,7.0,9.1,1,2012,2050.0,8.05
SAN CRISTOFORO,Uffici strutturati,OTTIMO,2000,2600,10.7,13.7,1,2012,2300.0,12.2
RONCHETTO,Uffici strutturati,OTTIMO,2000,2600,10.7,13.7,1,2012,2300.0,12.2
LUDOVICO IL MORO,Uffici strutturati,OTTIMO,2000,2600,10.7,13.7,1,2012,2300.0,12.2
SAN CRISTOFORO,Capannoni industriali,OTTIMO,850,1200,4.6,6.6,1,2012,1025.0,5.6
RONCHETTO,Capannoni industriali,OTTIMO,850,1200,4.6,6.6,1,2012,1025.0,5.6
LUDOVICO IL MORO,Capannoni industriali,OTTIMO,850,1200,4.6,6.6,1,2012,1025.0,5.6
SAN CRISTOFORO,Capannoni tipici,OTTIMO,900,1250,4.8,7.0,1,2012,1075.0,5.9
RONCHETTO,Capannoni tipici,OTTIMO,900,1250,4.8,7.0,1,2012,1075.0,5.9
LUDOVICO IL MORO,Capannoni tipici,OTTIMO,900,1250,4.8,7.0,1,2012,1075.0,5.9
SAN CRISTOFORO,Laboratori,NORMALE,700,1000,4.0,5.8,1,2012,850.0,4.9
RONCHETTO,Laboratori,NORMALE,700,1000,4.0,5.8,1,2012,850.0,4.9
LUDOVICO IL MORO,Laboratori,NORMALE,700,1000,4.0,5.8,1,2012,850.0,4.9
SAN CRISTOFORO,Abitazioni civili,SCADENTE,1600,1850,5.0,6.0,2,2012,1725.0,5.5
RONCHETTO,Abitazioni civili,SCADENTE,1600,1850,5.0,6.0,2,2012,1725.0,5.5
LUDOVICO IL MORO,Abitazioni civili,SCADENTE,1600,1850,5.0,6.0,2,2012,1725.0,5.5
SAN CRISTOFORO,Abitazioni civili,OTTIMO,2650,3700,8.5,12.0,2,2012,3175.0,10.25
RONCHETTO,Abitazioni civili,OTTIMO,2650,3700,8.5,12.0,2,2012,3175.0,10.25
LUDOVICO IL MORO,Abitazioni civili,OTTIMO,2650,3700,8.5,12.0,2,2012,3175.0,10.25
SAN CRISTOFORO,Abitazioni civili,NORMALE,2000,2550,6.0,8.0,2,2012,2275.0,7.0
RONCHETTO,Abitazioni civili,NORMALE,2000,2550,6.0,8.0,2,2012,2275.0,7.0
LUDOVICO IL MORO,Abitazioni civili,NORMALE,2000,2550,6.0,8.0,2,2012,2275.0,7.0
SAN CRISTOFORO,Abitazioni di tipo economico,OTTIMO,2150,2650,8.0,10.0,2,2012,2400.0,9.0
RONCHETTO,Abitazioni di tipo economico,OTTIMO,2150,2650,8.0,10.0,2,2012,2400.0,9.0
LUDOVICO IL MORO,Abitazioni di tipo economico,OTTIMO,2150,2650,8.0,10.0,2,2012,2400.0,9.0
SAN CRISTOFORO,Abitazioni di tipo economico,NORMALE,1600,2050,6.5,8.0,2,2012,1825.0,7.25
RONCHETTO,Abitazioni di tipo economico,NORMALE,1600,2050,6.5,8.0,2,2012,1825.0,7.25
LUDOVICO IL MORO,Abitazioni di tipo economico,NORMALE,1600,2050,6.5,8.0,2,2012,1825.0,7.25
